"Organ_Pair","Organ1","Organ2","Gene_Organ1","Gene_Organ2","Correlation","P_value","N","Gene1","Gene2","Group","Analysis_Note","Significance","Significant"
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Zfand6","Spleen_Ins2",-0.781142263721315,0.0666065616119919,6,"Zfand6","Ins2","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Ghrhr","Spleen_Ins2",0.611653359467447,0.196935786887134,6,"Ghrhr","Ins2","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Insr","Spleen_Ins2",-0.0727712832050133,0.891035761166892,6,"Insr","Ins2","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Glut1","Spleen_Ins2",0.430669847952055,0.569330152047945,4,"Glut1","Ins2","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Tcf19","Spleen_Ins2",NA,NA,NA,"Tcf19","Ins2","All_Groups","Metabolic-immune axis (n=12)","p>0.05",NA
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Tbc1d4","Spleen_Srr",-0.334748998127038,0.287521273933861,12,"Tbc1d4","Srr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Mafa","Spleen_Srr",0.32330898555726,0.305323493625978,12,"Mafa","Srr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Ins1","Spleen_Srr",-0.071605523369903,0.892775288270253,6,"Ins1","Srr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Ins2","Spleen_Srr",-0.275129419415048,0.386769664506204,12,"Ins2","Srr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Srr","Spleen_Srr",0.548176990451275,0.0649941166156059,12,"Srr","Srr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Glp1r","Spleen_Srr",-0.130552816871956,0.757980680268843,8,"Glp1r","Srr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Zfand6","Spleen_Srr",-0.418866038697563,0.175330473942723,12,"Zfand6","Srr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Ghrhr","Spleen_Srr",0.802060314594377,0.00524859737416929,10,"Ghrhr","Srr","All_Groups","Metabolic-immune axis (n=12)","p<0.01",TRUE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Insr","Spleen_Srr",-0.0588610511563376,0.86351163412775,11,"Insr","Srr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Glut1","Spleen_Srr",0.394448061408785,0.259327337995848,10,"Glut1","Srr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Tcf19","Spleen_Srr",0.0434753144109389,0.918586443262069,8,"Tcf19","Srr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Tbc1d4","Spleen_Glp1r",0.270826620325954,0.394537927842146,12,"Tbc1d4","Glp1r","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Mafa","Spleen_Glp1r",0.120446439583976,0.709248014000568,12,"Mafa","Glp1r","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Ins1","Spleen_Glp1r",-0.0270175488768323,0.959483537386924,6,"Ins1","Glp1r","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Ins2","Spleen_Glp1r",-0.570620656433896,0.0526803868185373,12,"Ins2","Glp1r","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Srr","Spleen_Glp1r",0.446731393253333,0.145414189450439,12,"Srr","Glp1r","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Glp1r","Spleen_Glp1r",-0.830570367008374,0.0106665369892931,8,"Glp1r","Glp1r","All_Groups","Metabolic-immune axis (n=12)","p<0.05",TRUE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Zfand6","Spleen_Glp1r",0.0435566342866366,0.893080528170441,12,"Zfand6","Glp1r","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Ghrhr","Spleen_Glp1r",0.658440979379293,0.0384427273551315,10,"Ghrhr","Glp1r","All_Groups","Metabolic-immune axis (n=12)","p<0.05",TRUE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Insr","Spleen_Glp1r",-0.0732524405050412,0.830516352331305,11,"Insr","Glp1r","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Glut1","Spleen_Glp1r",-0.070000337193627,0.847622382333654,10,"Glut1","Glp1r","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Tcf19","Spleen_Glp1r",-0.0762751248672005,0.857537873520102,8,"Tcf19","Glp1r","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Tbc1d4","Spleen_Zfand6",-0.0815484075127604,0.801083299270641,12,"Tbc1d4","Zfand6","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Mafa","Spleen_Zfand6",0.190886494731421,0.552327309871,12,"Mafa","Zfand6","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Ins1","Spleen_Zfand6",0.304798737153928,0.556960141582478,6,"Ins1","Zfand6","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Ins2","Spleen_Zfand6",0.298040788754735,0.346753444915712,12,"Ins2","Zfand6","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Srr","Spleen_Zfand6",0.0522541067202137,0.871872927036716,12,"Srr","Zfand6","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Glp1r","Spleen_Zfand6",0.219166590614845,0.602032322846104,8,"Glp1r","Zfand6","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Zfand6","Spleen_Zfand6",0.0929733688947933,0.773814948860135,12,"Zfand6","Zfand6","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Ghrhr","Spleen_Zfand6",-0.0415104702077082,0.909352151095622,10,"Ghrhr","Zfand6","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Insr","Spleen_Zfand6",0.220276646888702,0.515143359489761,11,"Insr","Zfand6","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Glut1","Spleen_Zfand6",-7.64010565182225e-05,0.999832872689842,10,"Glut1","Zfand6","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Tcf19","Spleen_Zfand6",0.550332956626298,0.157542022650037,8,"Tcf19","Zfand6","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Tbc1d4","Spleen_Ghrhr",-0.533230482653198,0.0742188980704119,12,"Tbc1d4","Ghrhr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Mafa","Spleen_Ghrhr",0.304200377887765,0.336389404672785,12,"Mafa","Ghrhr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Ins1","Spleen_Ghrhr",-0.489922919161108,0.323912364960952,6,"Ins1","Ghrhr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Ins2","Spleen_Ghrhr",-0.0367117125065027,0.909816923561425,12,"Ins2","Ghrhr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Srr","Spleen_Ghrhr",0.445401330036742,0.146761776643463,12,"Srr","Ghrhr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Glp1r","Spleen_Ghrhr",0.286798745850148,0.491012468147851,8,"Glp1r","Ghrhr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Zfand6","Spleen_Ghrhr",-0.600410580375634,0.0389936217515206,12,"Zfand6","Ghrhr","All_Groups","Metabolic-immune axis (n=12)","p<0.05",TRUE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Ghrhr","Spleen_Ghrhr",0.687673668317169,0.0279676764154502,10,"Ghrhr","Ghrhr","All_Groups","Metabolic-immune axis (n=12)","p<0.05",TRUE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Insr","Spleen_Ghrhr",0.14266593912286,0.675611608944134,11,"Insr","Ghrhr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Glut1","Spleen_Ghrhr",0.511069502061542,0.131123350120402,10,"Glut1","Ghrhr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Tcf19","Spleen_Ghrhr",0.255255395893581,0.541778835239292,8,"Tcf19","Ghrhr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Tbc1d4","Spleen_Insr",-0.410527098440962,0.184977465985585,12,"Tbc1d4","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Mafa","Spleen_Insr",0.364273067351252,0.244377456679557,12,"Mafa","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Ins1","Spleen_Insr",0.18206956470766,0.729913394651858,6,"Ins1","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Ins2","Spleen_Insr",-0.107227483798105,0.740123596064181,12,"Ins2","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Srr","Spleen_Insr",0.469081266138777,0.123953404157144,12,"Srr","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Glp1r","Spleen_Insr",0.133338538910383,0.75293774400385,8,"Glp1r","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Zfand6","Spleen_Insr",-0.439197196071134,0.153153402313107,12,"Zfand6","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Ghrhr","Spleen_Insr",0.564756025159704,0.0889481712524939,10,"Ghrhr","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Insr","Spleen_Insr",0.0261099426769783,0.939258908821009,11,"Insr","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Glut1","Spleen_Insr",0.220212586201719,0.54097321477078,10,"Glut1","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Tcf19","Spleen_Insr",0.215981132104378,0.607452954091645,8,"Tcf19","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Tbc1d4","Spleen_Glut1",-0.187394439518485,0.55975571198038,12,"Tbc1d4","Glut1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Mafa","Spleen_Glut1",0.320752497437734,0.309383720148327,12,"Mafa","Glut1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Ins1","Spleen_Glut1",-0.123960799417996,0.815011209036575,6,"Ins1","Glut1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Ins2","Spleen_Glut1",-0.557443029291459,0.0596918001318324,12,"Ins2","Glut1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Srr","Spleen_Glut1",0.616462633441963,0.0327762775684402,12,"Srr","Glut1","All_Groups","Metabolic-immune axis (n=12)","p<0.05",TRUE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Glp1r","Spleen_Glut1",-0.625684009023301,0.0970624154086456,8,"Glp1r","Glut1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Zfand6","Spleen_Glut1",-0.38835318776923,0.212204300839274,12,"Zfand6","Glut1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Ghrhr","Spleen_Glut1",0.866663709018806,0.0011736379328124,10,"Ghrhr","Glut1","All_Groups","Metabolic-immune axis (n=12)","p<0.01",TRUE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Insr","Spleen_Glut1",-0.139522706087894,0.682432357573145,11,"Insr","Glut1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Glut1","Spleen_Glut1",0.0335477968897694,0.926696730944359,10,"Glut1","Glut1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Tcf19","Spleen_Glut1",-0.16527331353073,0.695709400342563,8,"Tcf19","Glut1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Tbc1d4","Spleen_Tcf19",0.0936382297118022,0.772235006581442,12,"Tbc1d4","Tcf19","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Mafa","Spleen_Tcf19",-0.0544461553439251,0.866539595117187,12,"Mafa","Tcf19","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Ins1","Spleen_Tcf19",0.293857022260256,0.571902029987487,6,"Ins1","Tcf19","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Ins2","Spleen_Tcf19",0.777035363612118,0.00294332686392846,12,"Ins2","Tcf19","All_Groups","Metabolic-immune axis (n=12)","p<0.01",TRUE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Srr","Spleen_Tcf19",-0.480484097255529,0.113851583031179,12,"Srr","Tcf19","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Glp1r","Spleen_Tcf19",0.372525513868921,0.363445951006464,8,"Glp1r","Tcf19","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Zfand6","Spleen_Tcf19",0.503938883842644,0.0948197087410797,12,"Zfand6","Tcf19","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Ghrhr","Spleen_Tcf19",-0.602058185015208,0.065514576614975,10,"Ghrhr","Tcf19","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Insr","Spleen_Tcf19",0.421290907639639,0.196896792813217,11,"Insr","Tcf19","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Glut1","Spleen_Tcf19",0.048123037093633,0.894974302899477,10,"Glut1","Tcf19","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Spleen","Pancreas","Spleen","Pancreas_Tcf19","Spleen_Tcf19",0.375473597821675,0.359356518049124,8,"Tcf19","Tcf19","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Kidney_vs_Liver","Kidney","Liver","Kidney_Tbc1d4","Liver_Tbc1d4",0.313041730544563,0.321810164038713,12,"Tbc1d4","Tbc1d4","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Kidney_vs_Liver","Kidney","Liver","Kidney_Mafa","Liver_Tbc1d4",-0.219655544932353,0.492740641956257,12,"Mafa","Tbc1d4","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Kidney_vs_Liver","Kidney","Liver","Kidney_Ins1","Liver_Tbc1d4",NA,NA,NA,"Ins1","Tbc1d4","All_Groups","Metabolic-immune axis (n=12)","p>0.05",NA
"Kidney_vs_Liver","Kidney","Liver","Kidney_Ins2","Liver_Tbc1d4",-0.359986301021301,0.250389657852961,12,"Ins2","Tbc1d4","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Kidney_vs_Liver","Kidney","Liver","Kidney_Srr","Liver_Tbc1d4",-0.0737747473789299,0.819756056528108,12,"Srr","Tbc1d4","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Kidney_vs_Liver","Kidney","Liver","Kidney_Glp1r","Liver_Tbc1d4",-0.310539821808174,0.325900056981027,12,"Glp1r","Tbc1d4","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Kidney_vs_Liver","Kidney","Liver","Kidney_Zfand6","Liver_Tbc1d4",0.0473046573509317,0.883932833003563,12,"Zfand6","Tbc1d4","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Kidney_vs_Liver","Kidney","Liver","Kidney_Ghrhr","Liver_Tbc1d4",-0.164772853511036,0.608829230684157,12,"Ghrhr","Tbc1d4","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Kidney_vs_Liver","Kidney","Liver","Kidney_Insr","Liver_Tbc1d4",0.389992398596754,0.210112915795334,12,"Insr","Tbc1d4","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Kidney_vs_Liver","Kidney","Liver","Kidney_Glut1","Liver_Tbc1d4",0.476954835608522,0.116917888824179,12,"Glut1","Tbc1d4","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Kidney_vs_Liver","Kidney","Liver","Kidney_Glut4","Liver_Tbc1d4",-0.63331949420554,0.25136380444763,5,"Glut4","Tbc1d4","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Kidney_vs_Liver","Kidney","Liver","Kidney_Tbc1d4","Liver_Mafa",0.266596082548384,0.402252312749653,12,"Tbc1d4","Mafa","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Kidney_vs_Liver","Kidney","Liver","Kidney_Mafa","Liver_Mafa",-0.148170778888291,0.645826256024157,12,"Mafa","Mafa","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Kidney_vs_Liver","Kidney","Liver","Kidney_Ins1","Liver_Mafa",NA,NA,NA,"Ins1","Mafa","All_Groups","Metabolic-immune axis (n=12)","p>0.05",NA
"Kidney_vs_Liver","Kidney","Liver","Kidney_Ins2","Liver_Mafa",-0.347062780288764,0.269034134068124,12,"Ins2","Mafa","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Kidney_vs_Liver","Kidney","Liver","Kidney_Srr","Liver_Mafa",0.017298715054466,0.957445924445287,12,"Srr","Mafa","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Kidney_vs_Liver","Kidney","Liver","Kidney_Glp1r","Liver_Mafa",-0.402259955279903,0.194860270528654,12,"Glp1r","Mafa","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Kidney_vs_Liver","Kidney","Liver","Kidney_Zfand6","Liver_Mafa",0.0474169312590964,0.883659004610331,12,"Zfand6","Mafa","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Kidney_vs_Liver","Kidney","Liver","Kidney_Ghrhr","Liver_Mafa",-0.226740505172038,0.478528447905587,12,"Ghrhr","Mafa","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Kidney_vs_Liver","Kidney","Liver","Kidney_Insr","Liver_Mafa",0.387276495964672,0.213584841810018,12,"Insr","Mafa","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Kidney_vs_Liver","Kidney","Liver","Kidney_Glut1","Liver_Mafa",0.457174482717425,0.135109809257313,12,"Glut1","Mafa","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Kidney_vs_Liver","Kidney","Liver","Kidney_Glut4","Liver_Mafa",-0.658880137128418,0.226525867270065,5,"Glut4","Mafa","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Kidney_vs_Liver","Kidney","Liver","Kidney_Tbc1d4","Liver_Ins1",-0.998515362486264,0.0346943760366022,3,"Tbc1d4","Ins1","All_Groups","Metabolic-immune axis (n=12)","p<0.05",TRUE
"Kidney_vs_Liver","Kidney","Liver","Kidney_Mafa","Liver_Ins1",0.853875272221531,0.348492211643615,3,"Mafa","Ins1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Kidney_vs_Liver","Kidney","Liver","Kidney_Ins1","Liver_Ins1",NA,NA,NA,"Ins1","Ins1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",NA
"Kidney_vs_Liver","Kidney","Liver","Kidney_Ins2","Liver_Ins1",0.147580822899235,0.905702693008662,3,"Ins2","Ins1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Kidney_vs_Liver","Kidney","Liver","Kidney_Srr","Liver_Ins1",0.893833281249176,0.296011561179043,3,"Srr","Ins1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Kidney_vs_Liver","Kidney","Liver","Kidney_Glp1r","Liver_Ins1",0.996528283441398,0.0530631438111655,3,"Glp1r","Ins1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Kidney_vs_Liver","Kidney","Liver","Kidney_Zfand6","Liver_Ins1",0.630350613301036,0.565822279012762,3,"Zfand6","Ins1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Kidney_vs_Liver","Kidney","Liver","Kidney_Ghrhr","Liver_Ins1",0.949100477179066,0.203991244024723,3,"Ghrhr","Ins1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Kidney_vs_Liver","Kidney","Liver","Kidney_Insr","Liver_Ins1",0.928527742168095,0.242150358522353,3,"Insr","Ins1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Kidney_vs_Liver","Kidney","Liver","Kidney_Glut1","Liver_Ins1",-0.687933500867897,0.517036118348674,3,"Glut1","Ins1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Kidney_vs_Liver","Kidney","Liver","Kidney_Glut4","Liver_Ins1",NA,NA,NA,"Glut4","Ins1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",NA
"Kidney_vs_Liver","Kidney","Liver","Kidney_Tbc1d4","Liver_Ins2",-0.110284332179593,0.746845313038025,11,"Tbc1d4","Ins2","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Kidney_vs_Liver","Kidney","Liver","Kidney_Mafa","Liver_Ins2",-0.0318580750157502,0.925915488631661,11,"Mafa","Ins2","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Kidney_vs_Liver","Kidney","Liver","Kidney_Ins1","Liver_Ins2",NA,NA,NA,"Ins1","Ins2","All_Groups","Metabolic-immune axis (n=12)","p>0.05",NA
"Kidney_vs_Liver","Kidney","Liver","Kidney_Ins2","Liver_Ins2",-0.146826577768565,0.666616740802755,11,"Ins2","Ins2","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Kidney_vs_Liver","Kidney","Liver","Kidney_Srr","Liver_Ins2",0.156233228609349,0.646426657423963,11,"Srr","Ins2","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Kidney_vs_Liver","Kidney","Liver","Kidney_Glp1r","Liver_Ins2",-0.250747444951483,0.457056267441862,11,"Glp1r","Ins2","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
