Organ1,Organ2,Col1,Col2,Gene1,Gene2,N,Correlation,P_value,Group,Sig_raw
Colon,Kidney,Colon_Glp1r,Kidney_Glut1,Glp1r,Glut1,4,-0.7597563743658889,0.24024362563411117,CTRL,False
Colon,Kidney,Colon_Glp1r,Kidney_Insr,Glp1r,Insr,4,-0.9854574457144969,0.014542554285503106,CTRL,True
Colon,Kidney,Colon_Glp1r,Kidney_Mafa,Glp1r,Mafa,4,-0.8201602694637609,0.17983973053623914,CTRL,False
Colon,Kidney,Colon_Glp1r,Kidney_Zfand6,Glp1r,Zfand6,4,-0.7860399597881729,0.21396004021182713,CTRL,False
Colon,Liver,Colon_Glp1r,Liver_Ghrhr,Glp1r,Ghrhr,4,-0.8685712564518507,0.13142874354814937,CTRL,False
Colon,Liver,Colon_Glp1r,Liver_Glut1,Glp1r,Glut1,4,-0.9556798870439537,0.04432011295604621,CTRL,True
Colon,Liver,Colon_Glp1r,Liver_Tbc1d4,Glp1r,Tbc1d4,4,-0.9727937756545917,0.027206224345408314,CTRL,True
Colon,Liver,Colon_Glp1r,Liver_Tcf19,Glp1r,Tcf19,4,-0.920674015074089,0.07932598492591092,CTRL,False
Colon,Liver,Colon_Glp1r,Liver_Zfand6,Glp1r,Zfand6,4,-0.9620058959634074,0.037994104036592535,CTRL,True
Colon,Pancreas,Colon_Glp1r,Pancreas_Ins1,Glp1r,Ins1,3,-0.983986200277081,0.11408369659050573,CTRL,False
Colon,Pancreas,Colon_Glp1r,Pancreas_Ins2,Glp1r,Ins2,4,-0.12976118514782747,0.8702388148521725,CTRL,False
Colon,Pancreas,Colon_Glp1r,Pancreas_Insr,Glp1r,Insr,4,0.17083708680882959,0.8291629131911704,CTRL,False
Colon,Pancreas,Colon_Glp1r,Pancreas_Mafa,Glp1r,Mafa,4,0.051556173770430674,0.9484438262295694,CTRL,False
Colon,Pancreas,Colon_Glp1r,Pancreas_Srr,Glp1r,Srr,4,-0.39609991940393136,0.6039000805960686,CTRL,False
Colon,Pancreas,Colon_Glp1r,Pancreas_Tbc1d4,Glp1r,Tbc1d4,4,-0.1351511491168402,0.8648488508831598,CTRL,False
Colon,Pancreas,Colon_Glp1r,Pancreas_Zfand6,Glp1r,Zfand6,4,-0.8228170417611044,0.17718295823889552,CTRL,False
Colon,Spleen,Colon_Glp1r,Spleen_Glut1,Glp1r,Glut1,4,-0.9483766293388922,0.05162337066110778,CTRL,False
Colon,Spleen,Colon_Glp1r,Spleen_Insr,Glp1r,Insr,4,-0.5575120509144209,0.4424879490855791,CTRL,False
Colon,Spleen,Colon_Glp1r,Spleen_Mafa,Glp1r,Mafa,4,-0.7225357663808382,0.27746423361916195,CTRL,False
Colon,Spleen,Colon_Glp1r,Spleen_Tcf19,Glp1r,Tcf19,4,-0.6994181919346564,0.30058180806534374,CTRL,False
Colon,Spleen,Colon_Glp1r,Spleen_Zfand6,Glp1r,Zfand6,4,-0.9020673482570664,0.09793265174293353,CTRL,False
Colon,Kidney,Colon_Insr,Kidney_Glut1,Insr,Glut1,4,-0.9517756697949606,0.048224330205039356,CTRL,True
Colon,Kidney,Colon_Insr,Kidney_Insr,Insr,Insr,4,-0.8587100968516135,0.14128990314838652,CTRL,False
Colon,Kidney,Colon_Insr,Kidney_Mafa,Insr,Mafa,4,-0.9378627263491078,0.062137273650892055,CTRL,False
Colon,Kidney,Colon_Insr,Kidney_Zfand6,Insr,Zfand6,4,-0.9545954083807578,0.04540459161924204,CTRL,True
Colon,Liver,Colon_Insr,Liver_Ghrhr,Insr,Ghrhr,4,-0.9872714465198964,0.0127285534801036,CTRL,True
Colon,Liver,Colon_Insr,Liver_Glut1,Insr,Glut1,4,-0.931080185063678,0.06891981493632215,CTRL,False
Colon,Liver,Colon_Insr,Liver_Tbc1d4,Insr,Tbc1d4,4,-0.9343288262229081,0.06567117377709186,CTRL,False
Colon,Liver,Colon_Insr,Liver_Tcf19,Insr,Tcf19,4,-0.995029142492124,0.004970857507875959,CTRL,True
Colon,Liver,Colon_Insr,Liver_Zfand6,Insr,Zfand6,4,-0.9756868808008814,0.024313119199118605,CTRL,True
Colon,Pancreas,Colon_Insr,Pancreas_Ins1,Insr,Ins1,3,-0.9967803211467474,0.05109965774060735,CTRL,False
Colon,Pancreas,Colon_Insr,Pancreas_Ins2,Insr,Ins2,4,-0.5391634577806256,0.4608365422193743,CTRL,False
Colon,Pancreas,Colon_Insr,Pancreas_Insr,Insr,Insr,4,0.15357224175212766,0.8464277582478723,CTRL,False
Colon,Pancreas,Colon_Insr,Pancreas_Mafa,Insr,Mafa,4,0.517595820616142,0.48240417938385804,CTRL,False
Colon,Pancreas,Colon_Insr,Pancreas_Srr,Insr,Srr,4,-0.144953790715677,0.855046209284323,CTRL,False
Colon,Pancreas,Colon_Insr,Pancreas_Tbc1d4,Insr,Tbc1d4,4,-0.5679690641123971,0.4320309358876029,CTRL,False
Colon,Pancreas,Colon_Insr,Pancreas_Zfand6,Insr,Zfand6,4,-0.8990422160605217,0.10095778393947841,CTRL,False
Colon,Spleen,Colon_Insr,Spleen_Glut1,Insr,Glut1,4,-0.8178715946081521,0.18212840539184794,CTRL,False
Colon,Spleen,Colon_Insr,Spleen_Insr,Insr,Insr,4,-0.723340400333067,0.276659599666933,CTRL,False
Colon,Spleen,Colon_Insr,Spleen_Mafa,Insr,Mafa,4,-0.4930427381873299,0.5069572618126701,CTRL,False
Colon,Spleen,Colon_Insr,Spleen_Tcf19,Insr,Tcf19,4,-0.785854325370697,0.2141456746293029,CTRL,False
Colon,Spleen,Colon_Insr,Spleen_Zfand6,Insr,Zfand6,4,-0.9906528482296516,0.009347151770348283,CTRL,True
Colon,Kidney,Colon_Mafa,Kidney_Glut1,Mafa,Glut1,4,-0.8896142194571146,0.11038578054288539,CTRL,False
Colon,Kidney,Colon_Mafa,Kidney_Insr,Mafa,Insr,4,-0.7665457521113088,0.23345424788869118,CTRL,False
Colon,Kidney,Colon_Mafa,Kidney_Mafa,Mafa,Mafa,4,-0.8294488212110767,0.17055117878892334,CTRL,False
Colon,Kidney,Colon_Mafa,Kidney_Zfand6,Mafa,Zfand6,4,-0.8796416646736784,0.12035833532632156,CTRL,False
Colon,Liver,Colon_Mafa,Liver_Ghrhr,Mafa,Ghrhr,4,-0.9138243604022587,0.08617563959774133,CTRL,False
Colon,Liver,Colon_Mafa,Liver_Glut1,Mafa,Glut1,4,-0.7918189407737116,0.2081810592262885,CTRL,False
Colon,Liver,Colon_Mafa,Liver_Tbc1d4,Mafa,Tbc1d4,4,-0.8022479387550759,0.19775206124492417,CTRL,False
Colon,Liver,Colon_Mafa,Liver_Tcf19,Mafa,Tcf19,4,-0.9313835251191042,0.06861647488089595,CTRL,False
Colon,Liver,Colon_Mafa,Liver_Zfand6,Mafa,Zfand6,4,-0.8937087075050734,0.10629129249492664,CTRL,False
Colon,Pancreas,Colon_Mafa,Pancreas_Ins1,Mafa,Ins1,3,-0.9377299464228918,0.2258471151293448,CTRL,False
Colon,Pancreas,Colon_Mafa,Pancreas_Ins2,Mafa,Ins2,4,-0.5647184259501231,0.4352815740498768,CTRL,False
Colon,Pancreas,Colon_Mafa,Pancreas_Insr,Mafa,Insr,4,-0.07140074675682653,0.9285992532431735,CTRL,False
Colon,Pancreas,Colon_Mafa,Pancreas_Mafa,Mafa,Mafa,4,0.6857773996653973,0.3142226003346027,CTRL,False
Colon,Pancreas,Colon_Mafa,Pancreas_Srr,Mafa,Srr,4,-0.20024951489707868,0.7997504851029213,CTRL,False
Colon,Pancreas,Colon_Mafa,Pancreas_Tbc1d4,Mafa,Tbc1d4,4,-0.6264697652422606,0.3735302347577394,CTRL,False
Colon,Pancreas,Colon_Mafa,Pancreas_Zfand6,Mafa,Zfand6,4,-0.9391438538667992,0.060856146133200895,CTRL,False
Colon,Spleen,Colon_Mafa,Spleen_Glut1,Mafa,Glut1,4,-0.627300736513581,0.372699263486419,CTRL,False
Colon,Spleen,Colon_Mafa,Spleen_Insr,Mafa,Insr,4,-0.5861274861419674,0.4138725138580326,CTRL,False
Colon,Spleen,Colon_Mafa,Spleen_Mafa,Mafa,Mafa,4,-0.48668460829936255,0.5133153917006374,CTRL,False
Colon,Spleen,Colon_Mafa,Spleen_Tcf19,Mafa,Tcf19,4,-0.8786474004754194,0.12135259952458055,CTRL,False
Colon,Spleen,Colon_Mafa,Spleen_Zfand6,Mafa,Zfand6,4,-0.9130726462738828,0.08692735372611704,CTRL,False
Colon,Kidney,Colon_Tcf19,Kidney_Glut1,Tcf19,Glut1,4,-0.6022253404267808,0.3977746595732192,CTRL,False
Colon,Kidney,Colon_Tcf19,Kidney_Insr,Tcf19,Insr,4,-0.9056821470453654,0.09431785295463468,CTRL,False
Colon,Kidney,Colon_Tcf19,Kidney_Mafa,Tcf19,Mafa,4,-0.7128889292300874,0.2871110707699125,CTRL,False
Colon,Kidney,Colon_Tcf19,Kidney_Zfand6,Tcf19,Zfand6,4,-0.6413773475807776,0.3586226524192224,CTRL,False
Colon,Liver,Colon_Tcf19,Liver_Ghrhr,Tcf19,Ghrhr,4,-0.7212814733642978,0.2787185266357022,CTRL,False
Colon,Liver,Colon_Tcf19,Liver_Glut1,Tcf19,Glut1,4,-0.8911305805509754,0.10886941944902473,CTRL,False
Colon,Liver,Colon_Tcf19,Liver_Tbc1d4,Tcf19,Tbc1d4,4,-0.9028814616439869,0.09711853835601314,CTRL,False
Colon,Liver,Colon_Tcf19,Liver_Tcf19,Tcf19,Tcf19,4,-0.7680567358323893,0.23194326416761069,CTRL,False
Colon,Liver,Colon_Tcf19,Liver_Zfand6,Tcf19,Zfand6,4,-0.8353474950175656,0.16465250498243433,CTRL,False
Colon,Pancreas,Colon_Tcf19,Pancreas_Ins1,Tcf19,Ins1,3,-0.8216670908572599,0.38608860208646206,CTRL,False
Colon,Pancreas,Colon_Tcf19,Pancreas_Ins2,Tcf19,Ins2,4,0.04308338414540201,0.9569166158545981,CTRL,False
Colon,Pancreas,Colon_Tcf19,Pancreas_Insr,Tcf19,Insr,4,0.33493824021273755,0.6650617597872626,CTRL,False
Colon,Pancreas,Colon_Tcf19,Pancreas_Mafa,Tcf19,Mafa,4,-0.2452976539206248,0.7547023460793751,CTRL,False
Colon,Pancreas,Colon_Tcf19,Pancreas_Srr,Tcf19,Srr,4,-0.34586204389984765,0.6541379561001524,CTRL,False
Colon,Pancreas,Colon_Tcf19,Pancreas_Tbc1d4,Tcf19,Tbc1d4,4,0.07419269947353672,0.9258073005264633,CTRL,False
Colon,Pancreas,Colon_Tcf19,Pancreas_Zfand6,Tcf19,Zfand6,4,-0.6002059454232627,0.39979405457673733,CTRL,False
Colon,Spleen,Colon_Tcf19,Spleen_Glut1,Tcf19,Glut1,4,-0.9616366825924054,0.03836331740759458,CTRL,True
Colon,Spleen,Colon_Tcf19,Spleen_Insr,Tcf19,Insr,4,-0.5129244517619502,0.48707554823804977,CTRL,False
Colon,Spleen,Colon_Tcf19,Spleen_Mafa,Tcf19,Mafa,4,-0.6531689525087006,0.34683104749129945,CTRL,False
Colon,Spleen,Colon_Tcf19,Spleen_Tcf19,Tcf19,Tcf19,4,-0.45320652794906136,0.5467934720509386,CTRL,False
Colon,Spleen,Colon_Tcf19,Spleen_Zfand6,Tcf19,Zfand6,4,-0.7607976312463018,0.23920236875369816,CTRL,False
Colon,Kidney,Colon_Zfand6,Kidney_Glut1,Zfand6,Glut1,4,-0.7598371671534454,0.2401628328465546,CTRL,False
Colon,Kidney,Colon_Zfand6,Kidney_Insr,Zfand6,Insr,4,-0.981966907174164,0.018033092825835872,CTRL,True
Colon,Kidney,Colon_Zfand6,Kidney_Mafa,Zfand6,Mafa,4,-0.774900172122888,0.2250998278771119,CTRL,False
Colon,Kidney,Colon_Zfand6,Kidney_Zfand6,Zfand6,Zfand6,4,-0.7746234894817968,0.22537651051820307,CTRL,False
Colon,Liver,Colon_Zfand6,Liver_Ghrhr,Zfand6,Ghrhr,4,-0.8685209457238976,0.1314790542761024,CTRL,False
Colon,Liver,Colon_Zfand6,Liver_Glut1,Zfand6,Glut1,4,-0.8922002973824429,0.107799702617557,CTRL,False
Colon,Liver,Colon_Zfand6,Liver_Tbc1d4,Zfand6,Tbc1d4,4,-0.9196863907455995,0.08031360925440056,CTRL,False
Colon,Liver,Colon_Zfand6,Liver_Tcf19,Zfand6,Tcf19,4,-0.9383433354563381,0.06165666454366203,CTRL,False
Colon,Liver,Colon_Zfand6,Liver_Zfand6,Zfand6,Zfand6,4,-0.9642681221632606,0.03573187783673948,CTRL,True
Colon,Pancreas,Colon_Zfand6,Pancreas_Ins1,Zfand6,Ins1,3,-0.9827528627153523,0.1184076627855767,CTRL,False
Colon,Pancreas,Colon_Zfand6,Pancreas_Ins2,Zfand6,Ins2,4,-0.16177334235941374,0.8382266576405863,CTRL,False
Colon,Pancreas,Colon_Zfand6,Pancreas_Insr,Zfand6,Insr,4,-0.07102534871424308,0.9289746512857568,CTRL,False
Colon,Pancreas,Colon_Zfand6,Pancreas_Mafa,Zfand6,Mafa,4,0.23876255667595633,0.7612374433240436,CTRL,False
Colon,Pancreas,Colon_Zfand6,Pancreas_Srr,Zfand6,Srr,4,-0.5064136937996837,0.4935863062003163,CTRL,False
Colon,Pancreas,Colon_Zfand6,Pancreas_Tbc1d4,Zfand6,Tbc1d4,4,-0.20511481372990575,0.7948851862700943,CTRL,False
Colon,Pancreas,Colon_Zfand6,Pancreas_Zfand6,Zfand6,Zfand6,4,-0.9502524322237339,0.04974756777626599,CTRL,True
Colon,Spleen,Colon_Zfand6,Spleen_Glut1,Zfand6,Glut1,4,-0.8276967801748929,0.1723032198251071,CTRL,False
Colon,Spleen,Colon_Zfand6,Spleen_Insr,Zfand6,Insr,4,-0.4512420424692954,0.5487579575307047,CTRL,False
Colon,Spleen,Colon_Zfand6,Spleen_Mafa,Zfand6,Mafa,4,-0.7941376102223564,0.2058623897776437,CTRL,False
Colon,Spleen,Colon_Zfand6,Spleen_Tcf19,Zfand6,Tcf19,4,-0.8749159156109018,0.12508408438909813,CTRL,False
Colon,Spleen,Colon_Zfand6,Spleen_Zfand6,Zfand6,Zfand6,4,-0.9014112779943388,0.09858872200566116,CTRL,False
Kidney,Liver,Kidney_Glut1,Liver_Ghrhr,Glut1,Ghrhr,4,0.9809033241478246,0.019096675852175338,CTRL,True
Kidney,Liver,Kidney_Glut1,Liver_Glut1,Glut1,Glut1,4,0.8984301124247669,0.10156988757523311,CTRL,False
Kidney,Liver,Kidney_Glut1,Liver_Tbc1d4,Glut1,Tbc1d4,4,0.880314840165029,0.11968515983497108,CTRL,False
Kidney,Liver,Kidney_Glut1,Liver_Tcf19,Glut1,Tcf19,4,0.9374503312521776,0.06254966874782242,CTRL,False
Kidney,Liver,Kidney_Glut1,Liver_Zfand6,Glut1,Zfand6,4,0.8940709510098104,0.10592904899018962,CTRL,False
Kidney,Pancreas,Kidney_Glut1,Pancreas_Ins1,Glut1,Ins1,3,0.9958646040137201,0.05791665223453725,CTRL,False
Kidney,Pancreas,Kidney_Glut1,Pancreas_Ins2,Glut1,Ins2,4,0.742759741772769,0.25724025822723107,CTRL,False
Kidney,Pancreas,Kidney_Glut1,Pancreas_Insr,Glut1,Insr,4,-0.3916248561157285,0.6083751438842715,CTRL,False
Kidney,Pancreas,Kidney_Glut1,Pancreas_Mafa,Glut1,Mafa,4,-0.593445645630937,0.40655435436906284,CTRL,False
Kidney,Pancreas,Kidney_Glut1,Pancreas_Srr,Glut1,Srr,4,-0.16514222600923237,0.8348577739907677,CTRL,False
Kidney,Pancreas,Kidney_Glut1,Pancreas_Tbc1d4,Glut1,Tbc1d4,4,0.7439455174938652,0.25605448250613483,CTRL,False
Kidney,Pancreas,Kidney_Glut1,Pancreas_Zfand6,Glut1,Zfand6,4,0.7316272583645835,0.26837274163541647,CTRL,False
Kidney,Spleen,Kidney_Glut1,Spleen_Glut1,Glut1,Glut1,4,0.7835929330245182,0.21640706697548184,CTRL,False
Kidney,Spleen,Kidney_Glut1,Spleen_Insr,Glut1,Insr,4,0.8900974275661288,0.10990257243387136,CTRL,False
Kidney,Spleen,Kidney_Glut1,Spleen_Mafa,Glut1,Mafa,4,0.20877255976025352,0.7912274402397466,CTRL,False
Kidney,Spleen,Kidney_Glut1,Spleen_Tcf19,Glut1,Tcf19,4,0.5834174984346375,0.4165825015653626,CTRL,False
Kidney,Spleen,Kidney_Glut1,Spleen_Zfand6,Glut1,Zfand6,4,0.9634831436903424,0.03651685630965762,CTRL,True
Kidney,Liver,Kidney_Insr,Liver_Ghrhr,Insr,Ghrhr,4,0.8218483864365745,0.17815161356342557,CTRL,False
Kidney,Liver,Kidney_Insr,Liver_Glut1,Insr,Glut1,4,0.900970394616193,0.0990296053838069,CTRL,False
Kidney,Liver,Kidney_Insr,Liver_Tbc1d4,Insr,Tbc1d4,4,0.9288364178192223,0.07116358218077767,CTRL,False
Kidney,Liver,Kidney_Insr,Liver_Tcf19,Insr,Tcf19,4,0.8974572899046567,0.10254271009534333,CTRL,False
Kidney,Liver,Kidney_Insr,Liver_Zfand6,Insr,Zfand6,4,0.9434271219483937,0.05657287805160616,CTRL,False
Kidney,Pancreas,Kidney_Insr,Pancreas_Ins1,Insr,Ins1,3,0.9999205803369059,0.008023465976756074,CTRL,True
Kidney,Pancreas,Kidney_Insr,Pancreas_Ins2,Insr,Ins2,4,0.0405750987421864,0.9594249012578135,CTRL,False
Kidney,Pancreas,Kidney_Insr,Pancreas_Insr,Insr,Insr,4,-0.001501934668771611,0.9984980653312283,CTRL,False
Kidney,Pancreas,Kidney_Insr,Pancreas_Mafa,Insr,Mafa,4,-0.05829097371752605,0.9417090262824739,CTRL,False
Kidney,Pancreas,Kidney_Insr,Pancreas_Srr,Insr,Srr,4,0.5345339940190024,0.46546600598099763,CTRL,False
Kidney,Pancreas,Kidney_Insr,Pancreas_Tbc1d4,Insr,Tbc1d4,4,0.06644027043938974,0.9335597295606102,CTRL,False
Kidney,Pancreas,Kidney_Insr,Pancreas_Zfand6,Insr,Zfand6,4,0.8783966765366656,0.12160332346333425,CTRL,False
Kidney,Spleen,Kidney_Insr,Spleen_Glut1,Insr,Glut1,4,0.8816957366088252,0.11830426339117484,CTRL,False
Kidney,Spleen,Kidney_Insr,Spleen_Insr,Insr,Insr,4,0.42840442255941424,0.5715955774405859,CTRL,False
Kidney,Spleen,Kidney_Insr,Spleen_Mafa,Insr,Mafa,4,0.8221953834140103,0.17780461658598967,CTRL,False
Kidney,Spleen,Kidney_Insr,Spleen_Tcf19,Insr,Tcf19,4,0.7883684323600223,0.2116315676399778,CTRL,False
Kidney,Spleen,Kidney_Insr,Spleen_Zfand6,Insr,Zfand6,4,0.8624025817010095,0.13759741829899053,CTRL,False
Kidney,Liver,Kidney_Mafa,Liver_Ghrhr,Mafa,Ghrhr,4,0.9810766101406292,0.01892338985937081,CTRL,True
Kidney,Liver,Kidney_Mafa,Liver_Glut1,Mafa,Glut1,4,0.9484612659248837,0.05153873407511633,CTRL,False
Kidney,Liver,Kidney_Mafa,Liver_Tbc1d4,Mafa,Tbc1d4,4,0.9294801964761105,0.07051980352388965,CTRL,False
Kidney,Liver,Kidney_Mafa,Liver_Tcf19,Mafa,Tcf19,4,0.940313121679471,0.05968687832052888,CTRL,False
Kidney,Liver,Kidney_Mafa,Liver_Zfand6,Mafa,Zfand6,4,0.9140600142083307,0.0859399857916694,CTRL,False
Kidney,Pancreas,Kidney_Mafa,Pancreas_Ins1,Mafa,Ins1,3,0.9719148347783336,0.15123604894180961,CTRL,False
Kidney,Pancreas,Kidney_Mafa,Pancreas_Ins2,Mafa,Ins2,4,0.6627605096521527,0.3372394903478473,CTRL,False
Kidney,Pancreas,Kidney_Mafa,Pancreas_Insr,Mafa,Insr,4,-0.4851911018833975,0.5148088981166026,CTRL,False
Kidney,Pancreas,Kidney_Mafa,Pancreas_Mafa,Mafa,Mafa,4,-0.44618809675741933,0.5538119032425808,CTRL,False
Kidney,Pancreas,Kidney_Mafa,Pancreas_Srr,Mafa,Srr,4,-0.1510337007358965,0.8489662992641036,CTRL,False
Kidney,Pancreas,Kidney_Mafa,Pancreas_Tbc1d4,Mafa,Tbc1d4,4,0.6464148564567146,0.3535851435432855,CTRL,False
Kidney,Pancreas,Kidney_Mafa,Pancreas_Zfand6,Mafa,Zfand6,4,0.6925808055911035,0.3074191944088964,CTRL,False
Kidney,Spleen,Kidney_Mafa,Spleen_Glut1,Mafa,Glut1,4,0.8724319555799235,0.12756804442007663,CTRL,False
Kidney,Spleen,Kidney_Mafa,Spleen_Insr,Mafa,Insr,4,0.912474278307285,0.087525721692715,CTRL,False
Kidney,Spleen,Kidney_Mafa,Spleen_Mafa,Mafa,Mafa,4,0.2407924311533941,0.7592075688466058,CTRL,False
Kidney,Spleen,Kidney_Mafa,Spleen_Tcf19,Mafa,Tcf19,4,0.5224339740991524,0.4775660259008476,CTRL,False
Kidney,Spleen,Kidney_Mafa,Spleen_Zfand6,Mafa,Zfand6,4,0.9699537064861004,0.030046293513899647,CTRL,True
Kidney,Liver,Kidney_Zfand6,Liver_Ghrhr,Zfand6,Ghrhr,4,0.9862012666058844,0.013798733394115636,CTRL,True
Kidney,Liver,Kidney_Zfand6,Liver_Glut1,Zfand6,Glut1,4,0.9188211929626454,0.0811788070373547,CTRL,False
Kidney,Liver,Kidney_Zfand6,Liver_Tbc1d4,Zfand6,Tbc1d4,4,0.9012532420907455,0.09874675790925447,CTRL,False
Kidney,Liver,Kidney_Zfand6,Liver_Tcf19,Zfand6,Tcf19,4,0.9454379628146091,0.05456203718539099,CTRL,False
Kidney,Liver,Kidney_Zfand6,Liver_Zfand6,Zfand6,Zfand6,4,0.9077917202091588,0.09220827979084123,CTRL,False
Kidney,Pancreas,Kidney_Zfand6,Pancreas_Ins1,Zfand6,Ins1,3,0.9920455752421815,0.08035035702759823,CTRL,False
Kidney,Pancreas,Kidney_Zfand6,Pancreas_Ins2,Zfand6,Ins2,4,0.7149202463024504,0.28507975369754956,CTRL,False
Kidney,Pancreas,Kidney_Zfand6,Pancreas_Insr,Zfand6,Insr,4,-0.41075724579298134,0.5892427542070187,CTRL,False
Kidney,Pancreas,Kidney_Zfand6,Pancreas_Mafa,Zfand6,Mafa,4,-0.5507184278183134,0.4492815721816865,CTRL,False
Kidney,Pancreas,Kidney_Zfand6,Pancreas_Srr,Zfand6,Srr,4,-0.14898725504558563,0.8510127449544145,CTRL,False
Kidney,Pancreas,Kidney_Zfand6,Pancreas_Tbc1d4,Zfand6,Tbc1d4,4,0.7121926627987307,0.2878073372012693,CTRL,False
Kidney,Pancreas,Kidney_Zfand6,Pancreas_Zfand6,Zfand6,Zfand6,4,0.7310245129164871,0.2689754870835128,CTRL,False
Kidney,Spleen,Kidney_Zfand6,Spleen_Glut1,Zfand6,Glut1,4,0.8146906968602821,0.18530930313971794,CTRL,False
Kidney,Spleen,Kidney_Zfand6,Spleen_Insr,Zfand6,Insr,4,0.8941449417203564,0.10585505827964359,CTRL,False
Kidney,Spleen,Kidney_Zfand6,Spleen_Mafa,Zfand6,Mafa,4,0.23093083693979258,0.7690691630602073,CTRL,False
Kidney,Spleen,Kidney_Zfand6,Spleen_Tcf19,Zfand6,Tcf19,4,0.5771767854892245,0.42282321451077554,CTRL,False
Kidney,Spleen,Kidney_Zfand6,Spleen_Zfand6,Zfand6,Zfand6,4,0.971379888129489,0.028620111870510945,CTRL,True
Liver,Pancreas,Liver_Ghrhr,Pancreas_Ins1,Ghrhr,Ins1,3,0.9977038504784332,0.04314975546234903,CTRL,True
Liver,Pancreas,Liver_Ghrhr,Pancreas_Ins2,Ghrhr,Ins2,4,0.6000704657400002,0.3999295342599998,CTRL,False
Liver,Pancreas,Liver_Ghrhr,Pancreas_Insr,Ghrhr,Insr,4,-0.3084593662078009,0.691540633792199,CTRL,False
Liver,Pancreas,Liver_Ghrhr,Pancreas_Mafa,Ghrhr,Mafa,4,-0.48803508479327234,0.5119649152067276,CTRL,False
Liver,Pancreas,Liver_Ghrhr,Pancreas_Srr,Ghrhr,Srr,4,0.014867033833992904,0.9851329661660071,CTRL,False
Liver,Pancreas,Liver_Ghrhr,Pancreas_Tbc1d4,Ghrhr,Tbc1d4,4,0.6083851808519708,0.3916148191480291,CTRL,False
Liver,Pancreas,Liver_Ghrhr,Pancreas_Zfand6,Ghrhr,Zfand6,4,0.8189647806965589,0.18103521930344124,CTRL,False
Liver,Spleen,Liver_Ghrhr,Spleen_Glut1,Ghrhr,Glut1,4,0.8586071925911996,0.14139280740880045,CTRL,False
Liver,Spleen,Liver_Ghrhr,Spleen_Insr,Ghrhr,Insr,4,0.8204775974558075,0.1795224025441926,CTRL,False
Liver,Spleen,Liver_Ghrhr,Spleen_Mafa,Ghrhr,Mafa,4,0.3887449651295086,0.6112550348704913,CTRL,False
Liver,Spleen,Liver_Ghrhr,Spleen_Tcf19,Ghrhr,Tcf19,4,0.6775861160854548,0.3224138839145452,CTRL,False
Liver,Spleen,Liver_Ghrhr,Spleen_Zfand6,Ghrhr,Zfand6,4,0.9971624694688077,0.0028375305311922894,CTRL,True
Liver,Pancreas,Liver_Glut1,Pancreas_Ins1,Glut1,Ins1,3,0.9616188280840473,0.17695106312437237,CTRL,False
Liver,Pancreas,Liver_Glut1,Pancreas_Ins2,Glut1,Ins2,4,0.3918007953536752,0.6081992046463247,CTRL,False
Liver,Pancreas,Liver_Glut1,Pancreas_Insr,Glut1,Insr,4,-0.38522494108029726,0.6147750589197027,CTRL,False
Liver,Pancreas,Liver_Glut1,Pancreas_Mafa,Glut1,Mafa,4,-0.2085674452600005,0.7914325547399994,CTRL,False
Liver,Pancreas,Liver_Glut1,Pancreas_Srr,Glut1,Srr,4,0.11501779889388664,0.8849822011061135,CTRL,False
Liver,Pancreas,Liver_Glut1,Pancreas_Tbc1d4,Glut1,Tbc1d4,4,0.37838433646800196,0.621615663531998,CTRL,False
Liver,Pancreas,Liver_Glut1,Pancreas_Zfand6,Glut1,Zfand6,4,0.7600318139803265,0.23996818601967362,CTRL,False
Liver,Spleen,Liver_Glut1,Spleen_Glut1,Glut1,Glut1,4,0.970740100367923,0.02925989963207698,CTRL,True
Liver,Spleen,Liver_Glut1,Spleen_Insr,Glut1,Insr,4,0.7764908202637378,0.22350917973626228,CTRL,False
Liver,Spleen,Liver_Glut1,Spleen_Mafa,Glut1,Mafa,4,0.4939328530928855,0.5060671469071145,CTRL,False
Liver,Spleen,Liver_Glut1,Spleen_Tcf19,Glut1,Tcf19,4,0.598629776867018,0.4013702231329819,CTRL,False
Liver,Spleen,Liver_Glut1,Spleen_Zfand6,Glut1,Zfand6,4,0.9681129277163987,0.031887072283601325,CTRL,True
Liver,Pancreas,Liver_Tbc1d4,Pancreas_Ins1,Tbc1d4,Ins1,3,0.972451960127193,0.14977610865229052,CTRL,False
Liver,Pancreas,Liver_Tbc1d4,Pancreas_Ins2,Tbc1d4,Ins2,4,0.34468278902102906,0.6553172109789709,CTRL,False
Liver,Pancreas,Liver_Tbc1d4,Pancreas_Insr,Tbc1d4,Insr,4,-0.32612251336785025,0.6738774866321497,CTRL,False
Liver,Pancreas,Liver_Tbc1d4,Pancreas_Mafa,Tbc1d4,Mafa,4,-0.1933874440233225,0.8066125559766775,CTRL,False
Liver,Pancreas,Liver_Tbc1d4,Pancreas_Srr,Tbc1d4,Srr,4,0.18338419732326658,0.8166158026767334,CTRL,False
Liver,Pancreas,Liver_Tbc1d4,Pancreas_Tbc1d4,Tbc1d4,Tbc1d4,4,0.33802231937710925,0.6619776806228908,CTRL,False
Liver,Pancreas,Liver_Tbc1d4,Pancreas_Zfand6,Tbc1d4,Zfand6,4,0.7921489512973574,0.2078510487026426,CTRL,False
